1729069202,1355.7,1299
1729069210,1355.1,135
1729069212,1355.1,29
1729069218,1355.1,86
1729069220,1354.7,132
1729069222,1355.3,2
1729069224,1355,47
1729069230,1354.8,92
1729069236,1355,53
1729069242,1355,167
1729069244,1355.2,45
1729069250,1355.1,51
1729069254,1355.2,38
1729069258,1355.2,19
1729069262,1355.3,19
1729069266,1355.5,177
1729069268,1355.3,17
1729069270,1355.5,31
1729069272,1355.3,5
1729069274,1355.5,7
1729069276,1355.5,36
1729069278,1355.4,4
1729069280,1355.5,5
1729069282,1355.5,4
1729069284,1355.4,45
1729069286,1355.5,32
1729069288,1355.5,14
1729069290,1355.5,12
1729069292,1355.5,18
1729069294,1355.9,194
1729069296,1355.9,9
1729069298,1355.9,22
1729069300,1356,117
1729069302,1355.9,34
1729069304,1355.9,63
1729069306,1355.8,9
1729069308,1355.9,5
1729069310,1355.8,33
1729069312,1355.9,5
1729069314,1355.8,8
1729069316,1356,20
1729069318,1356,12
1729069320,1355.9,5
1729069322,1355.8,3
1729069324,1355.9,2
1729069326,1355.9,5
1729069328,1355.9,6
1729069330,1355.8,38
1729069332,1355.6,28
1729069334,1355.8,5
1729069336,1355.8,2
1729069338,1355.8,32
1729069340,1355.5,48
1729069342,1355.5,17
1729069344,1355.6,9
1729069346,1355.8,27
1729069348,1355.5,1
1729069350,1355.5,15
1729069352,1355.4,18
1729069354,1355.5,2
1729069356,1355.5,1
1729069360,1355.4,46
1729069364,1355.5,43
1729069368,1355.4,7
1729069372,1355.5,7
1729069376,1355.5,116
1729069382,1355.4,32
1729069386,1355.3,24
1729069390,1355.4,53
1729069394,1355.3,10
1729069396,1355.3,18
1729069398,1355,158
1729069400,1354.4,209
1729069404,1354.8,2
1729069412,1352.3,537
1729069418,1352.2,357
1729069426,1353.2,380
1729069430,1353.1,297
1729069432,1353,20
1729069434,1353.1,45
1729069436,1353.9,39
1729069440,1353.7,122
1729069442,1353.2,11
1729069444,1353.7,12
1729069452,1353.3,118
1729069456,1353.7,43
1729069458,1353.3,14
1729069460,1353.3,4
1729069466,1353.3,40
1729069470,1353.3,21
1729069474,1353.7,85
1729069478,1353.4,37
1729069484,1353.4,26
1729069486,1353.6,13
1729069488,1353.4,7
1729069490,1353.6,9
1729069492,1353.4,10
1729069494,1353.4,35
1729069496,1353.3,39
1729069498,1353.2,188
1729069500,1353.2,5
1729069502,1353.8,119
1729069504,1353.5,58
1729069506,1353.1,53
1729069508,1353.1,6
1729069510,1353.1,24
1729069512,1353.5,29
1729069514,1353.8,13
1729069516,1353.7,17
1729069518,1353.4,23
1729069520,1353.6,2
1729069522,1353.7,1
1729069524,1353.6,7
1729069526,1353.5,77
1729069528,1353.3,18
1729069530,1353.5,3
1729069532,1353.5,8
1729069534,1353.3,29
1729069536,1353.2,73
1729069538,1353.4,6
1729069540,1353.4,4
1729069542,1353.5,5
1729069544,1353.2,30
1729069546,1353.5,30
1729069548,1353.6,1
1729069550,1353.4,1
1729069552,1353.4,3
1729069554,1353.4,9
1729069556,1353.4,5
1729069558,1353.5,28
1729069560,1353.4,10
1729069562,1353.6,51
1729069564,1353.6,15
1729069566,1353.4,31
1729069568,1353.7,63
1729069570,1353.7,14
1729069572,1353.5,29
1729069574,1353.8,41
1729069576,1353.6,11
1729069578,1353.8,63
1729069580,1354,21
1729069582,1353.9,14
1729069584,1354,71
1729069586,1354.1,84
1729069588,1354.2,62
1729069590,1354.2,34
1729069592,1354.1,34
1729069594,1354.2,8
1729069596,1354.1,4
1729069598,1354.2,5
1729069600,1354.2,1
1729069602,1354.2,7
1729069604,1354.1,25
1729069606,1354.2,36
1729069608,1354.2,3
1729069610,1354.1,7
1729069612,1354.2,4
1729069616,1354.3,5
1729069618,1354.3,51
1729069620,1354.3,1
1729069622,1354.4,17
1729069624,1354.3,33
1729069626,1354.4,3
1729069628,1354.4,43
1729069630,1354.4,30
1729069632,1354.3,103
1729069634,1354.1,203
1729069636,1354,56
1729069638,1353.6,15
1729069640,1354,11
1729069642,1353.9,20
1729069644,1354,107
1729069646,1353.8,7
1729069648,1353.8,26
1729069650,1354,89
1729069652,1353.8,3
1729069656,1353.9,7
1729069658,1353.9,4
1729069660,1353.8,2
1729069662,1353.8,15
1729069664,1353.6,11
1729069666,1353.8,1
1729069668,1353.7,16
1729069670,1353.8,4
1729069672,1353.7,7
1729069674,1353.7,20
1729069676,1353.8,1
1729069678,1353.7,2
1729069680,1353.6,6
1729069682,1354,124
1729069688,1353.8,12
1729069694,1353.8,4
1729069696,1353.9,5
1729069698,1354,1
1729069700,1353.8,53
1729069702,1353.9,1
1729069704,1354,1
1729069706,1354,25
1729069708,1353.9,1
1729069710,1353.8,8
1729069712,1353.9,5
1729069714,1353.8,12
1729069716,1353.8,2
1729069718,1353.8,17
1729069720,1353.9,11
1729069722,1353.8,9
1729069724,1353.9,1
1729069726,1353.9,17
1729069728,1354,6
1729069730,1353.9,3
1729069732,1354,37
1729069734,1353.9,1
1729069736,1354.1,145
1729069738,1354,11
1729069744,1354,56
1729069748,1354.3,11
1729069750,1354.2,12
1729069754,1354.1,25
1729069758,1354.1,3
1729069762,1354.1,12
1729069766,1354,21
1729069768,1354,3
1729069772,1354,3
1729069774,1354,4
1729069776,1354,6
1729069778,1353.9,1
1729069780,1354,1
1729069782,1353.9,1
1729069784,1353.9,2
1729069786,1353.9,4
1729069788,1353.9,1
1729069790,1353.9,6
1729069792,1353.8,2
1729069794,1353.8,9
1729069796,1353.8,3
1729069798,1353.7,18
1729069800,1353.9,10
1729069802,1353.9,14
1729069804,1353.6,9
1729069806,1353.5,37
1729069808,1353.9,13
1729069810,1353.9,1
1729069812,1353.9,3
1729069814,1353.6,8
1729069816,1353.6,3
1729069818,1353.6,8
1729069820,1353.7,13
1729069822,1353.8,52
1729069824,1353.8,5
1729069826,1353.5,21
1729069828,1353.8,7
1729069830,1353.7,10
1729069832,1353.5,26
1729069834,1353.5,45
1729069836,1353.6,22
1729069838,1353.6,109
1729069840,1353.5,13
1729069842,1353.4,32
1729069844,1353.8,19
1729069846,1353.5,7
1729069848,1353.5,38
1729069850,1353.2,90
1729069852,1353.3,34
1729069854,1353,222
1729069856,1353,39
1729069858,1353.1,100
1729069860,1352.9,77
1729069862,1352.8,20
1729069864,1352.8,70
1729069866,1352.8,40
1729069868,1353,50
1729069870,1352.9,6
1729069872,1353.1,47
1729069874,1353.2,20
1729069876,1353.4,10
1729069878,1353.2,86
1729069880,1353.4,11
1729069882,1353.5,33
1729069884,1353.5,1
1729069886,1353.3,38
1729069888,1353.5,79
1729069890,1353.5,4
1729069892,1353.4,11
1729069894,1353.5,18
1729069900,1353.4,2
1729069902,1353.5,1
1729069906,1353.4,22
1729069908,1353.5,6
1729069910,1353.4,1
1729069912,1353.5,10
1729069916,1353.5,1
1729069918,1353.5,3
1729069920,1353.5,28
1729069922,1353.6,21
1729069924,1353.6,2
1729069928,1353.6,7
1729069930,1353.5,27
1729069932,1353.5,25
1729069934,1353.4,35
1729069936,1353.3,33
1729069938,1353.2,12
1729069940,1353.2,5
1729069942,1353.2,39
1729069944,1353.1,22
1729069946,1353.2,33
1729069948,1353.1,31
1729069950,1353.1,55
1729069952,1353.1,38
1729069954,1353.1,71
1729069956,1353.4,63
1729069958,1353,68
1729069960,1353.6,13
1729069962,1353.6,4
1729069964,1353.6,13
1729069968,1353.5,4
1729069970,1353.5,5
1729069974,1353.2,2
1729069976,1353.2,20
1729069978,1353.4,1
1729069980,1353.4,3
1729069982,1353.4,16
1729069984,1353.5,2
1729069986,1353.5,21
1729069990,1353,103
1729069992,1353,52
1729069994,1353.4,110
1729069996,1353.3,9
1729069998,1353,2
1729070000,1353.3,101
1729070004,1353,6
1729070006,1353,7
1729070008,1353.2,32
1729070010,1353.3,31
1729070012,1353.4,20
1729070014,1353.4,20
1729070016,1353.3,2
1729070018,1353.3,2
1729070020,1353.3,5
1729070022,1353.3,23
1729070024,1353.3,3
1729070026,1353,51
1729070028,1352.6,101
1729070030,1352.7,52
1729070032,1352.7,1
1729070034,1352.5,86
1729070036,1352.5,103
1729070038,1352.6,62
1729070040,1352.9,2
1729070042,1352.5,92
1729070044,1352.3,102
1729070046,1352.6,6
1729070048,1352.5,38
1729070050,1352.6,53
1729070052,1352.7,24
1729070054,1352.8,41
1729070056,1353,17
1729070058,1353,58
1729070060,1353,18
1729070062,1353.2,2
1729070064,1353,3
1729070070,1353.2,30
1729070074,1353,11
1729070078,1353,53
1729070082,1352.8,101
1729070086,1352.4,220
1729070088,1352.5,146
1729070090,1352.4,237
1729070092,1352.6,199
1729070098,1352.6,94
1729070102,1353,118
1729070108,1352.6,34
1729070112,1352.6,58
1729070116,1352.9,43
1729070118,1352.8,17
1729070124,1352.6,101
1729070126,1352.8,37
1729070128,1352.9,6
1729070130,1352.8,14
1729070134,1352.7,3
1729070140,1352.8,80
1729070142,1352.7,5
1729070146,1352.6,50
1729070152,1352.7,58
1729070156,1352.9,118
1729070160,1353,167
1729070162,1353.2,26
1729070164,1353.2,70
1729070166,1353.4,15
1729070168,1353.5,58
1729070170,1353.5,5
1729070174,1353.5,78
1729070178,1353.5,15
1729070180,1353.5,6
1729070182,1353.4,54
1729070184,1353.5,2
1729070186,1353.4,10
1729070188,1353.5,2
1729070192,1353.4,16
1729070196,1353.4,16
1729070200,1353.5,29
1729070204,1353.7,37
1729070208,1353.3,61
1729070214,1353.7,215
1729070218,1353.4,26
1729070224,1354,44
1729070228,1353.9,70
1729070232,1354,151
1729070234,1354,1
1729070236,1354,8
1729070238,1354,61
1729070242,1354,70
1729070246,1353.9,37
1729070248,1353.9,4
1729070250,1354,9
1729070254,1354,52
1729070258,1353.9,11
1729070262,1354,25
1729070266,1354,15
1729070268,1353.7,8
1729070272,1354,55
1729070278,1354,24
1729070280,1353.6,114
1729070282,1353.9,1
1729070284,1353.8,1
1729070290,1353.9,18
1729070292,1353.9,1
1729070294,1354,3
1729070296,1354,2
1729070298,1353.8,15
1729070300,1354,29
1729070302,1353.9,1
1729070304,1353.9,1
1729070306,1353.9,1
1729070308,1354,3
1729070310,1354,1
1729070312,1354,7
1729070314,1354,57
1729070316,1354,2
1729070318,1354,46
1729070320,1354,13
1729070324,1354,11
1729070326,1354.2,61
1729070328,1354,9
1729070330,1354.2,8
1729070332,1354.2,12
1729070334,1354.2,9
1729070336,1354.1,25
1729070338,1354.2,40
1729070340,1354.3,14
1729070342,1354.3,27
1729070344,1354.3,21
1729070346,1354,57
1729070348,1354.3,82
1729070350,1354.4,17
1729070352,1354.5,3
1729070354,1354.4,17
1729070356,1354.5,24
1729070358,1354.2,2
1729070360,1354.4,3
1729070362,1354.4,5
1729070364,1354.3,7
1729070366,1354.2,6
1729070368,1354.4,16
1729070370,1354.4,5
1729070372,1354.2,1
1729070374,1354.3,1
1729070376,1354.3,4
1729070378,1354.2,3
1729070380,1354.2,36
1729070382,1354.1,38
1729070384,1354.1,10
1729070386,1354,27
1729070388,1354,16
1729070390,1354,7
1729070394,1354.1,77
1729070396,1354.2,42
1729070398,1354.3,6
1729070400,1354.4,21
1729070402,1354.3,5
1729070404,1354.3,22
1729070406,1354.3,25
1729070408,1354.4,41
1729070410,1354.5,40
1729070412,1354.5,5
1729070414,1354.5,143
1729070416,1354.4,16
1729070418,1354.3,3
1729070420,1354.4,31
1729070422,1354.4,20
1729070426,1354.2,27
1729070428,1354.1,29
1729070430,1354.1,5
1729070432,1354.2,3
1729070434,1354.1,43
1729070436,1354,66
1729070440,1354.3,12
1729070446,1354.3,65
1729070448,1354.3,28
1729070450,1354.1,1
1729070452,1354.1,2
1729070454,1354.3,5
1729070456,1354,14
1729070458,1353.9,55
1729070460,1354,14
1729070462,1354,37
1729070464,1354.1,4
1729070466,1354.1,24
1729070468,1354.3,1
1729070470,1354.3,11
1729070472,1354,17
1729070474,1354,59
1729070476,1354,86
1729070478,1354,20
1729070480,1354,31
1729070482,1354,5
1729070484,1354,6
1729070486,1354,24
1729070488,1353.9,10
1729070490,1353.9,10
1729070492,1354,19
1729070494,1354.1,41
1729070496,1354.1,17
1729070498,1354.2,6
1729070500,1354.2,5
1729070504,1354,1
1729070506,1354,36
1729070508,1354.1,4
1729070510,1354,10
1729070512,1354.2,53
1729070514,1354.2,6
1729070516,1354,11
1729070518,1354,47
1729070522,1354,9
1729070524,1354.2,23
1729070526,1354,27
1729070528,1354.2,30
1729070530,1354.2,8
1729070532,1354.3,8
1729070536,1354.2,6
1729070538,1354,6
1729070540,1354.3,23
1729070544,1354.3,17
1729070546,1354.3,1
1729070548,1354,3
1729070550,1354.1,28
1729070552,1354,50
1729070554,1354,79
1729070556,1354,5
1729070558,1354,2
1729070560,1353.9,100
1729070562,1353.9,8
1729070564,1353.8,123
1729070566,1353.8,3
1729070568,1353.7,16
1729070570,1353.8,15
1729070572,1353.9,37
1729070574,1353.9,83
1729070578,1354,66
1729070584,1354.3,26
1729070588,1354.2,24
1729070590,1354.1,4
1729070594,1354.2,4
1729070598,1354.2,4
1729070602,1354.2,20
1729070606,1354.2,1
1729070608,1354.2,1
1729070610,1354.3,29
1729070612,1354.2,3
1729070614,1354.3,6
1729070618,1354.2,4
1729070620,1354.2,2
1729070622,1354.3,6
1729070626,1354.3,15
1729070628,1354.3,5
1729070632,1354.5,128
1729070634,1354.5,100
1729070636,1354.3,49
1729070638,1354.5,91
1729070640,1354.6,7
1729070642,1354.6,7
1729070644,1354.6,16
1729070646,1354.6,4
1729070650,1354.6,47
1729070652,1354.5,5
1729070654,1354.6,6
1729070656,1354.5,16
1729070658,1354.5,1
1729070660,1354.6,2
1729070664,1354.4,4
1729070666,1354.5,11
1729070668,1354.5,2
1729070670,1354.4,16
1729070672,1354.4,1
1729070674,1354.4,2
1729070676,1354.4,5
1729070678,1354.4,46
1729070682,1354.4,2
1729070684,1354.4,12
1729070686,1354.5,2
1729070688,1354.4,2
1729070690,1354.4,2
1729070692,1354.5,45
1729070694,1354.5,3
1729070696,1354.5,41
1729070698,1354.4,8
1729070700,1354.6,51
1729070704,1354.5,5
1729070706,1354.6,33
1729070708,1354.7,41
1729070710,1354.7,40
1729070712,1354.7,6
1729070714,1354.7,18
1729070716,1354.7,8
1729070718,1354.7,23
1729070720,1354.7,3
1729070722,1354.7,2
1729070724,1354.7,17
1729070726,1354.7,10
1729070728,1354.7,40
1729070730,1354.7,28
1729070732,1354.7,14
1729070734,1354.7,23
1729070736,1354.8,3
1729070738,1354.7,13
1729070740,1354.8,17
1729070742,1354.7,20
1729070744,1354.7,16
1729070746,1354.7,6
1729070748,1354.8,5
1729070750,1354.8,19
1729070752,1354.7,1
1729070754,1354.7,3
1729070756,1354.8,18
1729070758,1354.8,20
1729070760,1354.8,26
1729070762,1354.8,47
1729070764,1354.8,28
1729070766,1354.8,4
1729070768,1355,230
1729070770,1355.1,44
1729070772,1355,17
1729070774,1355.1,75
1729070776,1355,17
1729070778,1355,30
1729070780,1355.1,38
1729070782,1355,114
1729070784,1354.9,41
1729070786,1354.9,26
1729070788,1354.9,7
1729070790,1355,32
1729070794,1354.9,3
1729070796,1355,7
1729070798,1355,23
1729070800,1355,24
1729070802,1354.9,56
1729070804,1355,9
1729070806,1354.9,10
1729070810,1354.9,15
1729070812,1354.8,7
1729070814,1355.1,25
1729070816,1354.9,38
1729070818,1355,12
1729070820,1355,12
1729070822,1355,5
1729070824,1355,17
1729070826,1355.1,10
1729070828,1355,11
1729070830,1355.1,20
1729070832,1355.1,15
1729070834,1355,61
1729070836,1355.2,3
1729070838,1355.1,5
1729070840,1355.1,12
1729070842,1355.1,26
1729070844,1355.1,6
1729070846,1355.1,1
1729070848,1355.1,11
1729070850,1355,7
1729070852,1355.1,1
1729070854,1355.1,7
1729070856,1355.1,1
1729070858,1355.1,9
1729070860,1355.1,47
1729070864,1355.1,8
1729070866,1355.2,192
1729070868,1355.4,75
1729070870,1355.4,19
1729070872,1355.3,37
1729070874,1355.2,2
1729070876,1355.2,81
1729070878,1355.2,31
1729070880,1355,21
1729070882,1355.1,37
1729070884,1355.1,14
1729070886,1355.2,12
1729070888,1355.2,46
1729070890,1355.2,1
1729070892,1355.2,14
1729070894,1355.3,2
1729070896,1355.2,4
1729070898,1355.3,1
1729070900,1355.2,1
1729070902,1355.2,9
1729070904,1355.3,14
1729070906,1355.2,31
1729070908,1355.2,21
1729070910,1355.3,20
1729070912,1355.3,2
1729070914,1355.3,33
1729070916,1355.3,19
1729070918,1355.3,5
1729070920,1355.2,37
1729070922,1355.2,2
1729070924,1355,19
1729070926,1355,1
1729070928,1355,40
1729070930,1355,27
1729070932,1355,19
1729070934,1355,9
1729070936,1355,8
1729070938,1355,40
1729070940,1355,11
1729070942,1355,22
1729070944,1355.1,27
1729070946,1355,34
1729070948,1355.1,2
1729070950,1355,5
1729070952,1355,9
1729070954,1355.2,22
1729070956,1355.1,17
1729070958,1355.1,1
1729070960,1355.3,118
1729070964,1355.2,4
1729070966,1355.3,3
1729070968,1355.2,25
1729070970,1355.4,5
1729070972,1355.3,8
1729070974,1355.3,1
1729070976,1355.3,4
1729070978,1355.3,31
1729070980,1355.4,8
1729070982,1355.3,40
1729070986,1355.2,5
1729070988,1355.3,65
1729070990,1355.3,8
1729070992,1355.1,20
1729070996,1355.1,10
1729070998,1355.1,18
1729071000,1355.2,30
1729071004,1355.3,11
1729071006,1355.1,8
1729071008,1355.3,33
1729071010,1355.1,2
1729071014,1355.1,1
1729071016,1355.1,3
1729071018,1355.2,22
1729071020,1355.2,1
1729071022,1355.1,27
1729071024,1355.1,3
1729071026,1355.1,22
1729071030,1355.2,1
1729071032,1355.1,64
1729071034,1355.2,4
1729071036,1355.4,42
1729071038,1355,5
1729071040,1355.1,1
1729071042,1355.1,2
1729071044,1355,105
1729071048,1355.3,14
1729071050,1355.2,66
1729071052,1355.2,16
1729071054,1355,20
1729071058,1355,62
1729071062,1355,12
1729071066,1354.9,20
1729071070,1355,10
1729071074,1354.8,27
1729071078,1355,45
1729071082,1354.8,6
1729071086,1354.7,27
1729071090,1354.6,41
1729071092,1354.7,31
1729071094,1354.7,21
1729071096,1354.7,13
1729071098,1354.8,68
1729071100,1354.7,53
1729071102,1354.7,43
1729071104,1354.8,17
1729071106,1354.7,15
1729071108,1354.6,1
1729071110,1354.5,11
1729071112,1354.5,3
1729071114,1354.5,2
1729071116,1354.8,22
1729071118,1354.8,6
1729071120,1354.7,16
1729071122,1354.8,22
1729071124,1354.8,63
1729071126,1354.8,6
1729071128,1354.8,36
1729071130,1354.9,11
1729071132,1354.8,21
1729071134,1354.8,2
1729071136,1354.9,9
1729071138,1354.8,1
1729071140,1354.8,27
1729071142,1354.7,1
1729071144,1354.7,3
1729071146,1354.9,2
1729071148,1354.9,8
1729071150,1354.8,2
1729071154,1354.8,1
1729071156,1354.9,51
1729071158,1354.8,1
1729071160,1354.9,20
1729071162,1354.9,21
1729071164,1354.6,1
1729071168,1354.8,17
1729071170,1354.6,11
1729071172,1354.6,18
1729071174,1354.6,10
1729071176,1354.5,23
1729071178,1354.5,34
1729071180,1354.6,1
1729071182,1354.5,30
1729071184,1354.4,10
1729071186,1354.4,61
1729071188,1354.3,22
1729071192,1354.3,34
1729071194,1354.2,83
1729071196,1354.3,30
1729071198,1354.3,1
1729071200,1354.4,13
1729071202,1354.4,3
1729071204,1354.3,18
1729071206,1354.3,8
1729071208,1354.5,12
1729071210,1354.3,6
1729071214,1354.3,4
1729071216,1354.3,6
1729071220,1354.3,1
1729071222,1354.5,5
1729071224,1354.3,14
1729071228,1354.6,4
1729071230,1354.5,4
1729071232,1354.6,5
1729071234,1354.5,7
1729071236,1354.6,68
1729071238,1354.3,1
1729071242,1354.3,2
1729071244,1354.5,1
1729071248,1354.3,14
1729071250,1354.3,1
1729071252,1354.2,38
1729071254,1354.1,63
1729071262,1353.9,137
1729071266,1353.9,138
1729071270,1353.8,63
1729071274,1354.1,110
1729071276,1354,68
1729071278,1354,21
1729071280,1354,32
1729071282,1354.1,9
1729071286,1354.1,30
1729071288,1354.1,3
1729071290,1354.1,28
1729071292,1354.4,36
1729071294,1354.4,23
1729071296,1354.3,13
1729071298,1354.3,3
1729071300,1354.2,17
1729071302,1354.2,1
1729071304,1354.3,14
1729071306,1354,15
1729071308,1354.2,3
1729071310,1354,6
1729071312,1354,30
1729071314,1353.8,8
1729071316,1353.9,11
1729071318,1354.2,26
1729071320,1354,1
1729071322,1354,21
1729071324,1354,1
1729071326,1353.8,11
1729071328,1353.9,24
1729071330,1353.9,6
1729071332,1353.9,7
1729071334,1353.7,6
1729071336,1353.9,5
1729071338,1353.8,1
1729071340,1353.8,4
1729071342,1353.7,44
1729071344,1353.6,28
1729071346,1353.9,24
1729071348,1353.8,9
1729071350,1353.9,24
1729071352,1353.9,2
1729071354,1353.7,1
1729071356,1353.8,1
1729071358,1353.7,8
1729071360,1353.8,1
1729071362,1353.9,3
1729071364,1353.8,5
