"2023-01-30 14:21:45",1116.5,57,BU
"2023-01-30 14:21:41",1116.5,421,BU
"2023-01-30 14:21:37",1116.5,252,BU
"2023-01-30 14:21:33",1116.7,277,BU
"2023-01-30 14:21:26",1116.3,123,SD
"2023-01-30 14:21:18",1116.5,70,BU
"2023-01-30 14:21:15",1116.3,60,SD
"2023-01-30 14:21:11",1116.7,23,BU
"2023-01-30 14:21:07",1116.7,406,BU
"2023-01-30 14:21:00",1116,288,SD
"2023-01-30 14:20:52",1116,340,SD
"2023-01-30 14:20:45",1115.9,266,SD
"2023-01-30 14:20:41",1116.7,166,BU
"2023-01-30 14:20:33",1116,223,SD
"2023-01-30 14:20:29",1117,643,SD
"2023-01-30 14:20:21",1117.3,459,BU
"2023-01-30 14:20:11",1117.2,71,BU
"2023-01-30 14:20:07",1117.6,175,BU
"2023-01-30 14:20:03",1117.6,301,BU
"2023-01-30 14:20:00",1117.5,450,SD
"2023-01-30 14:19:56",1117.6,200,BU
"2023-01-30 14:19:52",1118.2,149,BU
"2023-01-30 14:19:48",1118,194,SD
"2023-01-30 14:19:45",1118.4,147,SD
"2023-01-30 14:19:41",1118.6,167,BU
"2023-01-30 14:19:36",1118.4,221,SD
"2023-01-30 14:19:33",1118.8,224,BU
"2023-01-30 14:19:26",1118.6,160,SD
"2023-01-30 14:19:21",1119.1,227,SD
"2023-01-30 14:19:18",1118.5,310,SD
"2023-01-30 14:19:11",1119.9,112,BU
"2023-01-30 14:19:06",1120.2,9,BU
"2023-01-30 14:19:03",1119.7,154,SD
"2023-01-30 14:18:59",1120,293,SD
"2023-01-30 14:18:52",1120.4,83,SD
"2023-01-30 14:18:48",1120.5,137,BU
"2023-01-30 14:18:42",1120.5,82,SD
"2023-01-30 14:18:38",1120.6,102,BU
"2023-01-30 14:18:31",1120.7,9,BU
"2023-01-30 14:18:27",1120.9,38,BU
"2023-01-30 14:18:24",1120.9,34,BU
"2023-01-30 14:18:20",1120.2,61,SD
"2023-01-30 14:18:17",1121.2,96,BU
"2023-01-30 14:18:10",1121,85,BU
"2023-01-30 14:18:06",1120.6,3,SD
"2023-01-30 14:18:03",1120.6,130,SD
"2023-01-30 14:17:59",1120.6,29,BU
"2023-01-30 14:17:56",1120.4,15,SD
"2023-01-30 14:17:51",1120.2,2,SD
"2023-01-30 14:17:47",1120.2,195,SD
"2023-01-30 14:17:44",1120.4,79,SD
"2023-01-30 14:17:41",1120.6,55,BU
"2023-01-30 14:17:36",1120,83,SD
"2023-01-30 14:17:33",1120.1,101,SD
"2023-01-30 14:17:29",1120.4,79,BU
"2023-01-30 14:17:26",1120.1,101,SD
"2023-01-30 14:17:21",1120.2,73,SD
"2023-01-30 14:17:14",1120.2,44,SD
"2023-01-30 14:17:11",1120.5,113,BU
"2023-01-30 14:17:06",1120.5,95,BU
"2023-01-30 14:17:03",1120.6,131,SD
"2023-01-30 14:16:59",1120.4,17,SD
"2023-01-30 14:16:56",1120.6,57,SD
"2023-01-30 14:16:51",1120.6,21,BU
"2023-01-30 14:16:47",1120.9,77,SD
"2023-01-30 14:16:44",1121,131,BU
"2023-01-30 14:16:41",1121.3,147,BU
"2023-01-30 14:16:37",1121.2,248,SD
"2023-01-30 14:16:33",1121.8,235,BU
"2023-01-30 14:16:30",1121.8,219,BU
"2023-01-30 14:16:26",1121.2,146,BU
"2023-01-30 14:16:22",1120.9,93,BU
"2023-01-30 14:16:19",1120.3,154,BU
"2023-01-30 14:16:15",1120.3,33,SD
"2023-01-30 14:16:12",1120.3,7,SD
"2023-01-30 14:16:08",1120.3,124,BU
"2023-01-30 14:16:04",1120.1,55,SD
"2023-01-30 14:16:01",1120.3,29,BU
"2023-01-30 14:15:58",1120.3,113,BU
"2023-01-30 14:15:54",1120.1,23,BU
"2023-01-30 14:15:51",1120,43,SD
"2023-01-30 14:15:47",1119.8,18,SD
"2023-01-30 14:15:44",1120,76,BU
"2023-01-30 14:15:41",1119.7,64,SD
"2023-01-30 14:15:36",1119.8,67,SD
"2023-01-30 14:15:32",1120,12,SD
"2023-01-30 14:15:29",1119.8,182,SD
"2023-01-30 14:15:26",1120,41,SD
"2023-01-30 14:15:21",1120.3,48,BU
"2023-01-30 14:15:18",1120.3,80,BU
"2023-01-30 14:15:14",1120,283,SD
"2023-01-30 14:15:11",1120.4,133,BU
"2023-01-30 14:15:06",1120.4,45,BU
"2023-01-30 14:14:59",1120.7,206,BU
"2023-01-30 14:14:55",1120.6,349,BU
"2023-01-30 14:14:48",1119.7,151,BU
"2023-01-30 14:14:42",1119.7,18,BU
"2023-01-30 14:14:39",1119.7,31,BU
"2023-01-30 14:14:32",1119.7,96,BU
"2023-01-30 14:14:29",1119.4,71,BU
"2023-01-30 14:14:26",1119.3,106,SD
"2023-01-30 14:14:21",1119.4,10,BU
"2023-01-30 14:14:18",1119,9,SD
"2023-01-30 14:14:14",1119.4,280,BU
"2023-01-30 14:14:11",1118.8,108,SD
"2023-01-30 14:14:06",1118.8,1,BU
"2023-01-30 14:14:02",1118.7,4,SD
"2023-01-30 14:13:59",1118.8,18,BU
"2023-01-30 14:13:56",1118.9,41,BU
"2023-01-30 14:13:51",1118.8,199,BU
"2023-01-30 14:13:47",1118.9,24,BU
"2023-01-30 14:13:44",1118.8,16,BU
"2023-01-30 14:13:41",1119,78,BU
"2023-01-30 14:13:36",1119.3,39,SD
"2023-01-30 14:13:33",1119.4,76,BU
"2023-01-30 14:13:29",1119.5,73,SD
"2023-01-30 14:13:26",1119.8,96,BU
"2023-01-30 14:13:18",1119.6,131,BU
"2023-01-30 14:13:15",1119.5,88,SD
"2023-01-30 14:13:12",1119.8,134,BU
"2023-01-30 14:13:05",1119.8,77,BU
"2023-01-30 14:13:02",1119.6,14,SD
"2023-01-30 14:12:59",1119.8,31,BU
"2023-01-30 14:12:56",1119.6,76,BU
"2023-01-30 14:12:51",1119.3,28,SD
"2023-01-30 14:12:47",1119.4,119,BU
"2023-01-30 14:12:44",1119.4,111,SD
"2023-01-30 14:12:41",1119.5,206,BU
"2023-01-30 14:12:36",1119.4,86,SD
"2023-01-30 14:12:30",1119.2,48,SD
"2023-01-30 14:12:27",1119.5,140,BU
"2023-01-30 14:12:22",1119.4,83,BU
"2023-01-30 14:12:16",1119.2,27,SD
"2023-01-30 14:12:12",1119.2,34,BU
"2023-01-30 14:12:09",1119.2,107,BU
"2023-01-30 14:12:06",1119,53,BU
"2023-01-30 14:12:03",1118.6,104,BU
"2023-01-30 14:11:59",1118.5,34,SD
"2023-01-30 14:11:56",1118.6,136,BU
"2023-01-30 14:11:51",1118.5,82,BU
"2023-01-30 14:11:47",1118.6,18,BU
"2023-01-30 14:11:44",1118.5,61,SD
"2023-01-30 14:11:41",1118.8,34,BU
"2023-01-30 14:11:35",1118.9,35,BU
"2023-01-30 14:11:32",1118.9,89,BU
"2023-01-30 14:11:29",1119.2,63,BU
"2023-01-30 14:11:26",1119.2,49,BU
"2023-01-30 14:11:21",1119.3,44,BU
"2023-01-30 14:11:18",1119.2,37,BU
"2023-01-30 14:11:15",1119.4,166,BU
"2023-01-30 14:11:12",1119,46,SD
"2023-01-30 14:11:09",1119.5,10,BU
"2023-01-30 14:11:05",1119,97,BU
"2023-01-30 14:11:02",1118.6,86,SD
"2023-01-30 14:10:59",1118.6,33,SD
"2023-01-30 14:10:55",1118.6,60,BU
"2023-01-30 14:10:51",1118.5,29,SD
"2023-01-30 14:10:48",1118.6,63,BU
"2023-01-30 14:10:44",1118.5,30,SD
"2023-01-30 14:10:41",1118.6,81,BU
"2023-01-30 14:10:36",1118.6,107,BU
"2023-01-30 14:10:32",1118.8,90,SD
"2023-01-30 14:10:29",1118.9,15,BU
"2023-01-30 14:10:26",1118.9,45,SD
"2023-01-30 14:10:21",1119,60,BU
"2023-01-30 14:10:18",1119,19,SD
"2023-01-30 14:10:15",1118.8,20,SD
"2023-01-30 14:10:12",1118.8,69,SD
"2023-01-30 14:10:08",1118.8,281,BU
"2023-01-30 14:10:05",1118.8,50,BU
"2023-01-30 14:10:01",1118.8,82,BU
"2023-01-30 14:09:58",1119,89,BU
"2023-01-30 14:09:54",1119,105,BU
"2023-01-30 14:09:51",1119,89,BU
"2023-01-30 14:09:48",1118.8,54,SD
"2023-01-30 14:09:45",1118.5,219,SD
"2023-01-30 14:09:42",1118.8,43,BU
"2023-01-30 14:09:38",1118.6,59,SD
"2023-01-30 14:09:35",1118.6,92,SD
"2023-01-30 14:09:32",1118.6,107,BU
"2023-01-30 14:09:29",1118.6,36,SD
"2023-01-30 14:09:26",1118.7,125,BU
"2023-01-30 14:09:21",1118.1,246,SD
"2023-01-30 14:09:18",1118.6,141,BU
"2023-01-30 14:09:15",1118.1,285,SD
"2023-01-30 14:09:12",1118.1,75,SD
"2023-01-30 14:09:09",1118,85,BU
"2023-01-30 14:09:05",1118.1,363,SD
